排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol
16,华闻期货,15077,-3185.0,2026-06-24,ag2608,成交量,AG
17,民生期货,14529,-2362.0,2026-06-24,ag2608,成交量,AG
18,宏源期货,14481,-1430.0,2026-06-24,ag2608,成交量,AG
19,五矿期货,13674,1596.0,2026-06-24,ag2608,成交量,AG
20,创元期货,12845,129.0,2026-06-24,ag2608,成交量,AG
1,国泰君安,309300,100645.0,2026-06-25,ag2608,成交量,AG
2,中信期货,182253,55982.0,2026-06-25,ag2608,成交量,AG
3,广发期货,105388,37029.0,2026-06-25,ag2608,成交量,AG
4,东证期货,102268,26616.0,2026-06-25,ag2608,成交量,AG
5,银河期货,80217,28144.0,2026-06-25,ag2608,成交量,AG
6,华泰期货,72964,20198.0,2026-06-25,ag2608,成交量,AG
7,中泰期货,68740,19380.0,2026-06-25,ag2608,成交量,AG
8,国信期货,55268,16455.0,2026-06-25,ag2608,成交量,AG
9,海通期货,49491,14984.0,2026-06-25,ag2608,成交量,AG
10,方正中期,45776,15457.0,2026-06-25,ag2608,成交量,AG
11,中信建投,42745,12035.0,2026-06-25,ag2608,成交量,AG
12,徽商期货,37784,14712.0,2026-06-25,ag2608,成交量,AG
13,东方财富,33230,9282.0,2026-06-25,ag2608,成交量,AG
14,华闻期货,27954,12877.0,2026-06-25,ag2608,成交量,AG
15,平安期货,24330,6022.0,2026-06-25,ag2608,成交量,AG
16,东吴期货,23615,8408.0,2026-06-25,ag2608,成交量,AG
17,宏源期货,20859,6378.0,2026-06-25,ag2608,成交量,AG
18,创元期货,20798,7953.0,2026-06-25,ag2608,成交量,AG
19,招商期货,20216,7724.0,2026-06-25,ag2608,成交量,AG
20,瑞达期货,20145,7360.0,2026-06-25,ag2608,成交量,AG
1,国泰君安,322578,13278.0,2026-06-26,ag2608,成交量,AG
2,中信期货,189903,7650.0,2026-06-26,ag2608,成交量,AG
3,广发期货,120882,15494.0,2026-06-26,ag2608,成交量,AG
4,东证期货,104636,2368.0,2026-06-26,ag2608,成交量,AG
5,银河期货,83704,3487.0,2026-06-26,ag2608,成交量,AG
6,中泰期货,82574,13834.0,2026-06-26,ag2608,成交量,AG
7,华泰期货,74384,1420.0,2026-06-26,ag2608,成交量,AG
8,国信期货,55754,486.0,2026-06-26,ag2608,成交量,AG
9,海通期货,52382,2891.0,2026-06-26,ag2608,成交量,AG
10,方正中期,52205,6429.0,2026-06-26,ag2608,成交量,AG
11,中信建投,49712,6967.0,2026-06-26,ag2608,成交量,AG
12,徽商期货,41326,3542.0,2026-06-26,ag2608,成交量,AG
13,东方财富,37369,4139.0,2026-06-26,ag2608,成交量,AG
14,华闻期货,28675,721.0,2026-06-26,ag2608,成交量,AG
15,瑞达期货,28202,8057.0,2026-06-26,ag2608,成交量,AG
16,平安期货,27612,3282.0,2026-06-26,ag2608,成交量,AG
17,光大期货,24334,6226.0,2026-06-26,ag2608,成交量,AG
18,东吴期货,23850,235.0,2026-06-26,ag2608,成交量,AG
19,宏源期货,22497,1638.0,2026-06-26,ag2608,成交量,AG
20,永安期货,21622,6628.0,2026-06-26,ag2608,成交量,AG
