排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol,持仓量
15,平安期货,,2636.0,20250912,Y2601,成交量,Y,6452.0
16,弘业期货,,-518.0,20250912,Y2601,成交量,Y,6139.0
17,摩根大通,,-478.0,20250912,Y2601,成交量,Y,6119.0
18,宏源期货,,-510.0,20250912,Y2601,成交量,Y,6100.0
19,国信期货,,-2766.0,20250912,Y2601,成交量,Y,5892.0
20,一德期货,,-3984.0,20250912,Y2601,成交量,Y,5374.0
1,国泰君安,,-562.0,20250915,Y2601,成交量,Y,66987.0
2,东证期货,,8410.0,20250915,Y2601,成交量,Y,61157.0
3,中信期货,,2040.0,20250915,Y2601,成交量,Y,50413.0
4,华闻期货,,6016.0,20250915,Y2601,成交量,Y,27659.0
5,广发期货,,1048.0,20250915,Y2601,成交量,Y,24878.0
6,光大期货,,-4508.0,20250915,Y2601,成交量,Y,24320.0
7,海通期货,,-3159.0,20250915,Y2601,成交量,Y,14784.0
8,中粮期货,,1461.0,20250915,Y2601,成交量,Y,13362.0
9,银河期货,,-4941.0,20250915,Y2601,成交量,Y,12545.0
10,国联期货,,-147.0,20250915,Y2601,成交量,Y,11993.0
11,华泰期货,,-4344.0,20250915,Y2601,成交量,Y,10641.0
12,南华期货,,614.0,20250915,Y2601,成交量,Y,9226.0
13,浙商期货,,3286.0,20250915,Y2601,成交量,Y,8592.0
14,一德期货,,2996.0,20250915,Y2601,成交量,Y,8370.0
15,徽商期货,,-862.0,20250915,Y2601,成交量,Y,8322.0
16,中泰期货,,3484.0,20250915,Y2601,成交量,Y,7471.0
17,摩根大通,,1303.0,20250915,Y2601,成交量,Y,7422.0
18,平安期货,,727.0,20250915,Y2601,成交量,Y,7179.0
19,国投期货,,-4133.0,20250915,Y2601,成交量,Y,6874.0
20,国信期货,,-44.0,20250915,Y2601,成交量,Y,5848.0
1,国泰君安,,13119.0,20250916,Y2601,成交量,Y,80106.0
2,东证期货,,2963.0,20250916,Y2601,成交量,Y,64120.0
3,中信期货,,5093.0,20250916,Y2601,成交量,Y,55506.0
4,华闻期货,,2175.0,20250916,Y2601,成交量,Y,29834.0
5,广发期货,,259.0,20250916,Y2601,成交量,Y,25137.0
6,光大期货,,-2962.0,20250916,Y2601,成交量,Y,21358.0
7,浙商期货,,9068.0,20250916,Y2601,成交量,Y,17660.0
8,中粮期货,,1474.0,20250916,Y2601,成交量,Y,14836.0
9,银河期货,,1738.0,20250916,Y2601,成交量,Y,14283.0
10,海通期货,,-567.0,20250916,Y2601,成交量,Y,14217.0
11,国联期货,,1399.0,20250916,Y2601,成交量,Y,13392.0
12,华泰期货,,2166.0,20250916,Y2601,成交量,Y,12807.0
13,国投期货,,3405.0,20250916,Y2601,成交量,Y,10279.0
14,南华期货,,697.0,20250916,Y2601,成交量,Y,9923.0
15,徽商期货,,463.0,20250916,Y2601,成交量,Y,8785.0
16,摩根大通,,-193.0,20250916,Y2601,成交量,Y,7229.0
17,中泰期货,,-414.0,20250916,Y2601,成交量,Y,7057.0
18,平安期货,,-144.0,20250916,Y2601,成交量,Y,7035.0
19,国信期货,,1118.0,20250916,Y2601,成交量,Y,6966.0
20,中信建投,,1723.0,20250916,Y2601,成交量,Y,6281.0
1,东证期货,,13739.0,20250917,Y2601,成交量,Y,77859.0
2,国泰君安,,-14473.0,20250917,Y2601,成交量,Y,65633.0
3,中信期货,,3450.0,20250917,Y2601,成交量,Y,58956.0
4,广发期货,,9638.0,20250917,Y2601,成交量,Y,34775.0
5,华闻期货,,3678.0,20250917,Y2601,成交量,Y,33512.0
6,光大期货,,11735.0,20250917,Y2601,成交量,Y,33093.0
7,浙商期货,,10617.0,20250917,Y2601,成交量,Y,28277.0
8,海通期货,,6706.0,20250917,Y2601,成交量,Y,20923.0
9,银河期货,,4634.0,20250917,Y2601,成交量,Y,18917.0
10,华泰期货,,5262.0,20250917,Y2601,成交量,Y,18069.0
11,国联期货,,3604.0,20250917,Y2601,成交量,Y,16996.0
12,中粮期货,,1784.0,20250917,Y2601,成交量,Y,16620.0
13,国投期货,,2426.0,20250917,Y2601,成交量,Y,12705.0
14,南华期货,,712.0,20250917,Y2601,成交量,Y,10635.0
15,一德期货,,5393.0,20250917,Y2601,成交量,Y,9803.0
16,徽商期货,,732.0,20250917,Y2601,成交量,Y,9517.0
17,乾坤期货,,4442.0,20250917,Y2601,成交量,Y,8486.0
18,国信期货,,1347.0,20250917,Y2601,成交量,Y,8313.0
19,中信建投,,1011.0,20250917,Y2601,成交量,Y,7292.0
20,平安期货,,-164.0,20250917,Y2601,成交量,Y,6871.0
1,东证期货,,20648.0,20250918,Y2601,成交量,Y,98507.0
2,国泰君安,,-1900.0,20250918,Y2601,成交量,Y,63733.0
3,中信期货,,4386.0,20250918,Y2601,成交量,Y,63342.0
4,华闻期货,,-1211.0,20250918,Y2601,成交量,Y,32301.0
5,光大期货,,-1991.0,20250918,Y2601,成交量,Y,31102.0
6,广发期货,,-6618.0,20250918,Y2601,成交量,Y,28157.0
7,中粮期货,,5918.0,20250918,Y2601,成交量,Y,22538.0
8,浙商期货,,-7436.0,20250918,Y2601,成交量,Y,20841.0
9,银河期货,,36.0,20250918,Y2601,成交量,Y,18953.0
10,海通期货,,-4644.0,20250918,Y2601,成交量,Y,16279.0
11,国联期货,,-1829.0,20250918,Y2601,成交量,Y,15167.0
12,国投期货,,2423.0,20250918,Y2601,成交量,Y,15128.0
13,华泰期货,,-4101.0,20250918,Y2601,成交量,Y,13968.0
14,南华期货,,-617.0,20250918,Y2601,成交量,Y,10018.0
15,弘业期货,,3213.0,20250918,Y2601,成交量,Y,9232.0
16,乾坤期货,,541.0,20250918,Y2601,成交量,Y,9027.0
17,中信建投,,1689.0,20250918,Y2601,成交量,Y,8981.0
18,摩根大通,,3622.0,20250918,Y2601,成交量,Y,8771.0
19,国信期货,,364.0,20250918,Y2601,成交量,Y,8677.0
20,徽商期货,,-1606.0,20250918,Y2601,成交量,Y,7911.0
1,国泰君安,,13013.0,20250919,Y2601,成交量,Y,76746.0
2,东证期货,,-25374.0,20250919,Y2601,成交量,Y,73133.0
3,中信期货,,-9333.0,20250919,Y2601,成交量,Y,54009.0
4,光大期货,,1697.0,20250919,Y2601,成交量,Y,32799.0
5,广发期货,,-936.0,20250919,Y2601,成交量,Y,27221.0
6,华闻期货,,-9226.0,20250919,Y2601,成交量,Y,23075.0
7,浙商期货,,708.0,20250919,Y2601,成交量,Y,21549.0
8,国联期货,,4187.0,20250919,Y2601,成交量,Y,19354.0
9,银河期货,,134.0,20250919,Y2601,成交量,Y,19087.0
10,华泰期货,,4650.0,20250919,Y2601,成交量,Y,18618.0
11,海通期货,,875.0,20250919,Y2601,成交量,Y,17154.0
12,中粮期货,,-6886.0,20250919,Y2601,成交量,Y,15652.0
13,国信期货,,6481.0,20250919,Y2601,成交量,Y,15158.0
14,国投期货,,14.0,20250919,Y2601,成交量,Y,15142.0
15,徽商期货,,2305.0,20250919,Y2601,成交量,Y,10216.0
16,一德期货,,3544.0,20250919,Y2601,成交量,Y,9950.0
17,南华期货,,-422.0,20250919,Y2601,成交量,Y,9596.0
18,摩根大通,,-646.0,20250919,Y2601,成交量,Y,8125.0
19,乾坤期货,,-1413.0,20250919,Y2601,成交量,Y,7614.0
20,中信建投,,-1873.0,20250919,Y2601,成交量,Y,7108.0
