date,value,change,增减
2025-08-25,35194,2403.0,
2025-08-26,36366,1172.0,
2025-08-27,36213,-153.0,
2025-08-28,36037,-176.0,
2025-08-29,37957,1920.0,
2025-09-01,37957,0.0,
2025-09-02,38955,998.0,
2025-09-03,40947,1992.0,
2025-09-04,40896,-51.0,
2025-09-05,40772,-124.0,
2025-09-08,42707,1935.0,
2025-09-09,42681,-26.0,
2025-09-10,44329,1648.0,
2025-09-11,44925,596.0,
2025-09-12,45905,980.0,
2025-09-15,51371,5466.0,
2025-09-16,52170,799.0,
2025-09-17,52720,550.0,
2025-09-18,54241,1521.0,
2025-09-19,52531,-1710.0,
2025-09-22,55054,2523.0,
2025-09-23,56613,1559.0,
2025-09-24,57357,744.0,
2025-09-25,56583,-774.0,
2025-09-26,57573,990.0,
2025-09-29,59264,1691.0,
2025-09-30,57221,-2043.0,
2025-10-09,58867,1646.0,
2025-10-10,60644,1777.0,
2025-10-13,59614,-1030.0,
2025-10-14,58494,-1120.0,
2025-10-15,65666,7172.0,
2025-10-16,67466,1800.0,
2025-10-17,67317,-149.0,
2025-10-20,66419,-898.0,
2025-10-21,66268,-151.0,
2025-10-22,65209,-1059.0,
2025-10-23,65529,320.0,
2025-10-24,65849,320.0,
2025-10-27,65724,-125.0,
2025-10-28,68271,2547.0,
2025-10-29,67424,-847.0,
2025-10-30,67124,-300.0,
2025-10-31,67774,650.0,
2025-11-03,67649,-125.0,
2025-11-04,68197,548.0,
2025-11-05,68423,226.0,
2025-11-06,68022,-401.0,
2025-11-07,69268,1246.0,1246.0
2025-11-10,69869,601.0,601.0
2025-11-11,70518,649.0,649.0
2025-11-12,70890,372.0,372.0
2025-11-13,72152,1262.0,1262.0
2025-11-14,71753,-399.0,-399.0
2026-03-18,101263,29510.0,
2026-03-19,102604,1341.0,1341.0
2026-03-20,102509,-95.0,-95.0
2026-03-23,100598,-1911.0,-1911.0
2026-03-24,99824,-774.0,-774.0
2026-03-25,98470,-1354.0,-1354.0
2026-03-26,97392,-1078.0,-1078.0
2026-03-27,95760,-1632.0,-1632.0
2026-03-30,94909,-851.0,-851.0
2026-03-31,94803,-106.0,-106.0
2026-04-01,93546,-1257.0,-1257.0
2026-04-02,93977,431.0,431.0
2026-04-03,93046,-931.0,-931.0
2026-04-07,93366,320.0,320.0
2026-04-08,92240,-1126.0,-1126.0
2026-04-09,91170,-1070.0,-1070.0
2026-04-10,95863,4693.0,4693.0
2026-04-13,96490,627.0,627.0
2026-04-14,97282,792.0,792.0
2026-04-15,101645,4363.0,4363.0
2026-04-16,103249,1604.0,1604.0
2026-04-17,102674,-575.0,-575.0
2026-04-20,101822,-852.0,-852.0
2026-04-21,101269,-553.0,-553.0
2026-04-22,101019,-250.0,-250.0
2026-04-23,101021,2.0,2.0
2026-04-24,100446,-575.0,-575.0
2026-04-27,101638,1192.0,1192.0
2026-04-28,102815,1177.0,1177.0
2026-04-29,102016,-799.0,-799.0
2026-04-30,101163,-853.0,-853.0
2026-05-06,101120,-43.0,-43.0
2026-05-07,100247,-873.0,-873.0
2026-05-08,100880,633.0,633.0
2026-05-11,101437,557.0,557.0
2026-05-12,104490,3053.0,3053.0
2026-05-13,104689,199.0,199.0
2026-05-14,103780,-909.0,-909.0
2026-05-15,106941,3161.0,3161.0
2026-05-18,109082,2141.0,2141.0
2026-05-19,108776,-306.0,-306.0
2026-05-20,108423,-353.0,-353.0
2026-05-21,109498,1075.0,1075.0
2026-05-22,109574,76.0,76.0
2026-05-25,109122,-452.0,-452.0
2026-05-26,109646,524.0,524.0
2026-05-27,109598,-48.0,-48.0
2026-05-28,109374,-224.0,-224.0
2026-05-29,109731,357.0,357.0
2026-06-01,109784,53.0,53.0
2026-06-02,109583,-201.0,-201.0
2026-06-03,109407,-176.0,-176.0
2026-06-04,109307,-100.0,-100.0
2026-06-05,109456,149.0,149.0
2026-06-08,109250,-206.0,-206.0
2026-06-09,108922,-328.0,-328.0
2026-06-10,112679,3757.0,3757.0
2026-06-11,117058,4379.0,4379.0
2026-06-12,119452,2394.0,2394.0
2026-06-15,121131,1679.0,1679.0
2026-06-16,120954,-177.0,-177.0
2026-06-17,120629,-325.0,-325.0
2026-06-18,120428,-201.0,-201.0
2026-06-22,120101,-327.0,-327.0
2026-06-23,119903,-198.0,-198.0
2026-06-24,119677,-226.0,-226.0
2026-06-25,119228,-449.0,-449.0
2026-06-26,118226,-1002.0,-1002.0
