date,value,change,增减
2025-09-02,1900,0.0,
2025-09-03,1900,0.0,
2025-09-04,1900,0.0,
2025-09-05,1900,0.0,
2025-09-08,1900,0.0,
2025-09-09,1900,0.0,
2025-09-10,2000,100.0,
2025-09-11,2000,0.0,
2025-09-12,1900,-100.0,
2025-09-15,1900,0.0,
2025-09-16,1900,0.0,
2025-09-17,1800,-100.0,
2025-09-18,1700,-100.0,
2025-09-19,1700,0.0,
2025-09-22,2000,300.0,
2025-09-23,2000,0.0,
2025-09-24,2000,0.0,
2025-09-25,2000,0.0,
2025-09-26,2000,0.0,
2025-09-29,700,-1300.0,
2025-09-30,0,-700.0,
2025-10-09,500,500.0,
2025-10-10,800,300.0,
2025-10-13,800,0.0,
2025-10-14,800,0.0,
2025-10-15,700,-100.0,
2025-10-16,700,0.0,
2025-10-17,1400,700.0,
2025-10-20,1200,-200.0,
2025-10-21,1000,-200.0,
2025-10-22,700,-300.0,
2025-10-23,700,0.0,
2025-10-24,700,0.0,
2025-10-27,700,0.0,
2025-10-28,700,0.0,
2025-10-29,600,-100.0,
2025-10-30,600,0.0,
2025-10-31,600,0.0,
2025-11-03,1000,400.0,
2025-11-04,1000,0.0,
2025-11-05,1000,0.0,
2025-11-06,1000,0.0,
2025-11-07,800,-200.0,-200.0
2025-11-10,800,0.0,0.0
2025-11-11,800,0.0,0.0
2025-11-12,800,0.0,0.0
2025-11-13,900,100.0,100.0
2025-11-14,900,0.0,0.0
2026-03-18,3400,2500.0,
2026-03-19,3400,0.0,0.0
2026-03-20,3400,0.0,0.0
2026-03-23,3400,0.0,0.0
2026-03-24,3200,-200.0,-200.0
2026-03-25,3200,0.0,0.0
2026-03-26,3200,0.0,0.0
2026-03-27,3200,0.0,0.0
2026-03-30,2700,-500.0,-500.0
2026-03-31,0,-2700.0,-2700.0
2026-04-01,3300,3300.0,3300.0
2026-04-02,3700,400.0,400.0
2026-04-03,3700,0.0,0.0
2026-04-07,3900,200.0,200.0
2026-04-08,3550,-350.0,-350.0
2026-04-09,3450,-100.0,-100.0
2026-04-10,3450,0.0,0.0
2026-04-13,4150,700.0,700.0
2026-04-14,4050,-100.0,-100.0
2026-04-15,4050,0.0,0.0
2026-04-16,3650,-400.0,-400.0
2026-04-17,3650,0.0,0.0
2026-04-20,3650,0.0,0.0
2026-04-21,3550,-100.0,-100.0
2026-04-22,3850,300.0,300.0
2026-04-23,3750,-100.0,-100.0
2026-04-24,3750,0.0,0.0
2026-04-27,3650,-100.0,-100.0
2026-04-28,3650,0.0,0.0
2026-04-29,3650,0.0,0.0
2026-04-30,3650,0.0,0.0
2026-05-06,3650,0.0,0.0
2026-05-07,3450,-200.0,-200.0
2026-05-08,3300,-150.0,-150.0
2026-05-11,3600,300.0,300.0
2026-05-12,3600,0.0,0.0
2026-05-13,4800,1200.0,1200.0
2026-05-14,4650,-150.0,-150.0
2026-05-15,5000,350.0,350.0
2026-05-18,5550,550.0,550.0
2026-05-19,6350,800.0,800.0
2026-05-20,6250,-100.0,-100.0
2026-05-21,4850,-1400.0,-1400.0
2026-05-22,4800,-50.0,-50.0
2026-05-25,4400,-400.0,-400.0
2026-05-26,4400,0.0,0.0
2026-05-27,4400,0.0,0.0
2026-05-28,4400,0.0,0.0
2026-05-29,4400,0.0,0.0
2026-06-01,3700,-700.0,-700.0
2026-06-02,3800,100.0,100.0
2026-06-03,3950,150.0,150.0
2026-06-04,3950,0.0,0.0
2026-06-05,3650,-300.0,-300.0
2026-06-08,3500,-150.0,-150.0
2026-06-09,3500,0.0,0.0
2026-06-10,3500,0.0,0.0
2026-06-11,3500,0.0,0.0
2026-06-12,3450,-50.0,-50.0
2026-06-15,3450,0.0,0.0
2026-06-16,3450,0.0,0.0
2026-06-17,3350,-100.0,-100.0
2026-06-18,3350,0.0,0.0
2026-06-22,3350,0.0,0.0
2026-06-23,3350,0.0,0.0
2026-06-24,3250,-100.0,-100.0
2026-06-25,3250,0.0,0.0
2026-06-26,3550,300.0,300.0
