排名,会员简称,成交量,比上交易增减,date,contract,position_type,symbol,持仓量
2,东证期货,,-5182.0,20250915,AL2511,成交量,AL,27066.0
3,国泰君安,,-2121.0,20250915,AL2511,成交量,AL,18553.0
4,华泰期货,,-3459.0,20250915,AL2511,成交量,AL,17289.0
5,中泰期货,,-343.0,20250915,AL2511,成交量,AL,12697.0
6,海通期货,,-406.0,20250915,AL2511,成交量,AL,9742.0
7,浙商期货,,4717.0,20250915,AL2511,成交量,AL,8012.0
8,新湖期货,,-417.0,20250915,AL2511,成交量,AL,5346.0
9,华闻期货,,-282.0,20250915,AL2511,成交量,AL,4627.0
10,申万期货,,883.0,20250915,AL2511,成交量,AL,4483.0
11,广发期货,,455.0,20250915,AL2511,成交量,AL,4288.0
12,银河期货,,-196.0,20250915,AL2511,成交量,AL,4223.0
13,东吴期货,,-1100.0,20250915,AL2511,成交量,AL,3185.0
14,方正中期,,-1042.0,20250915,AL2511,成交量,AL,2839.0
15,招商期货,,509.0,20250915,AL2511,成交量,AL,2212.0
16,中信建投,,42.0,20250915,AL2511,成交量,AL,2118.0
17,宏源期货,,-670.0,20250915,AL2511,成交量,AL,2093.0
18,国信期货,,-10.0,20250915,AL2511,成交量,AL,2059.0
19,中辉期货,,-1383.0,20250915,AL2511,成交量,AL,2029.0
20,中金财富,,-450.0,20250915,AL2511,成交量,AL,2017.0
1,中信期货,,1842.0,20250916,AL2511,成交量,AL,33391.0
2,东证期货,,-469.0,20250916,AL2511,成交量,AL,26597.0
3,国泰君安,,1660.0,20250916,AL2511,成交量,AL,20213.0
4,中泰期货,,5131.0,20250916,AL2511,成交量,AL,17828.0
5,华泰期货,,-416.0,20250916,AL2511,成交量,AL,16873.0
6,海通期货,,378.0,20250916,AL2511,成交量,AL,10120.0
7,浙商期货,,-370.0,20250916,AL2511,成交量,AL,7642.0
8,新湖期货,,2237.0,20250916,AL2511,成交量,AL,7583.0
9,申万期货,,1680.0,20250916,AL2511,成交量,AL,6163.0
10,银河期货,,1441.0,20250916,AL2511,成交量,AL,5664.0
11,华闻期货,,1031.0,20250916,AL2511,成交量,AL,5658.0
12,中辉期货,,2610.0,20250916,AL2511,成交量,AL,4639.0
13,东吴期货,,1208.0,20250916,AL2511,成交量,AL,4393.0
14,广发期货,,-376.0,20250916,AL2511,成交量,AL,3912.0
15,方正中期,,615.0,20250916,AL2511,成交量,AL,3454.0
16,招商期货,,1045.0,20250916,AL2511,成交量,AL,3257.0
17,乾坤期货,,1807.0,20250916,AL2511,成交量,AL,3010.0
18,国联期货,,1552.0,20250916,AL2511,成交量,AL,2970.0
19,国信期货,,832.0,20250916,AL2511,成交量,AL,2891.0
20,宝城期货,,1505.0,20250916,AL2511,成交量,AL,2874.0
1,东证期货,,-889.0,20250917,AL2511,成交量,AL,25708.0
2,中信期货,,-7997.0,20250917,AL2511,成交量,AL,25394.0
3,国泰君安,,-252.0,20250917,AL2511,成交量,AL,19961.0
4,中泰期货,,-2362.0,20250917,AL2511,成交量,AL,15466.0
5,华泰期货,,-2262.0,20250917,AL2511,成交量,AL,14611.0
6,浙商期货,,3350.0,20250917,AL2511,成交量,AL,10992.0
7,海通期货,,-296.0,20250917,AL2511,成交量,AL,9824.0
8,银河期货,,2007.0,20250917,AL2511,成交量,AL,7671.0
9,华闻期货,,-1093.0,20250917,AL2511,成交量,AL,4565.0
10,新湖期货,,-4067.0,20250917,AL2511,成交量,AL,3516.0
11,广发期货,,-492.0,20250917,AL2511,成交量,AL,3420.0
12,方正中期,,-313.0,20250917,AL2511,成交量,AL,3141.0
13,乾坤期货,,103.0,20250917,AL2511,成交量,AL,3113.0
14,中辉期货,,-2053.0,20250917,AL2511,成交量,AL,2586.0
15,东吴期货,,-1988.0,20250917,AL2511,成交量,AL,2405.0
16,申万期货,,-3770.0,20250917,AL2511,成交量,AL,2393.0
17,宏源期货,,-519.0,20250917,AL2511,成交量,AL,2295.0
18,渤海期货,,-365.0,20250917,AL2511,成交量,AL,2232.0
19,南华期货,,1057.0,20250917,AL2511,成交量,AL,2049.0
20,宝城期货,,-838.0,20250917,AL2511,成交量,AL,2036.0
1,国泰君安,,55389.0,20250918,AL2511,成交量,AL,75350.0
2,中信期货,,33665.0,20250918,AL2511,成交量,AL,59059.0
3,东证期货,,14466.0,20250918,AL2511,成交量,AL,40174.0
4,华泰期货,,10939.0,20250918,AL2511,成交量,AL,25550.0
5,浙商期货,,4110.0,20250918,AL2511,成交量,AL,15102.0
6,中泰期货,,-735.0,20250918,AL2511,成交量,AL,14731.0
7,海通期货,,2468.0,20250918,AL2511,成交量,AL,12292.0
8,华闻期货,,7350.0,20250918,AL2511,成交量,AL,11915.0
9,银河期货,,3051.0,20250918,AL2511,成交量,AL,10722.0
10,东吴期货,,6152.0,20250918,AL2511,成交量,AL,8557.0
11,方正中期,,4507.0,20250918,AL2511,成交量,AL,7648.0
12,申万期货,,4781.0,20250918,AL2511,成交量,AL,7174.0
13,中信建投,,4640.0,20250918,AL2511,成交量,AL,6351.0
14,广发期货,,2900.0,20250918,AL2511,成交量,AL,6320.0
15,新湖期货,,2590.0,20250918,AL2511,成交量,AL,6106.0
16,国信期货,,4323.0,20250918,AL2511,成交量,AL,5819.0
17,永安期货,,4260.0,20250918,AL2511,成交量,AL,5522.0
18,国贸期货,,4319.0,20250918,AL2511,成交量,AL,5460.0
19,招商期货,,3104.0,20250918,AL2511,成交量,AL,4743.0
20,宏源期货,,2294.0,20250918,AL2511,成交量,AL,4589.0
1,国泰君安,,-31871.0,20250919,AL2511,成交量,AL,43479.0
2,中信期货,,-28924.0,20250919,AL2511,成交量,AL,30135.0
3,东证期货,,-18089.0,20250919,AL2511,成交量,AL,22085.0
4,华泰期货,,-12914.0,20250919,AL2511,成交量,AL,12636.0
5,浙商期货,,-6786.0,20250919,AL2511,成交量,AL,8316.0
6,银河期货,,-4717.0,20250919,AL2511,成交量,AL,6005.0
7,海通期货,,-6348.0,20250919,AL2511,成交量,AL,5944.0
8,华闻期货,,-6430.0,20250919,AL2511,成交量,AL,5485.0
9,新湖期货,,-2392.0,20250919,AL2511,成交量,AL,3714.0
10,中泰期货,,-11105.0,20250919,AL2511,成交量,AL,3626.0
11,广发期货,,-2954.0,20250919,AL2511,成交量,AL,3366.0
12,中信建投,,-3076.0,20250919,AL2511,成交量,AL,3275.0
13,招商期货,,-1510.0,20250919,AL2511,成交量,AL,3233.0
14,中州期货,,-313.0,20250919,AL2511,成交量,AL,2807.0
15,乾坤期货,,-437.0,20250919,AL2511,成交量,AL,2608.0
16,国信期货,,-3301.0,20250919,AL2511,成交量,AL,2518.0
17,东吴期货,,-6150.0,20250919,AL2511,成交量,AL,2407.0
18,方正中期,,-5402.0,20250919,AL2511,成交量,AL,2246.0
19,中金财富,,-684.0,20250919,AL2511,成交量,AL,1870.0
20,申万期货,,-5392.0,20250919,AL2511,成交量,AL,1782.0
